transportation_id,depart_id,dest_id,depart_nm,dest_nm,depart_time,destination_time,grade,fare,duration,trans_cate
trans_bus_00312,C13,C04,전주,대전,18:30:00,20:00:00,고속,7800,90,bus
trans_bus_00313,C13,C04,전주,대전,19:00:00,20:30:00,우등,10100,90,bus
trans_bus_00314,C13,C04,전주,대전,19:50:00,21:20:00,고속,7800,90,bus
trans_bus_00315,C13,C04,전주,대전,20:30:00,22:00:00,고속,7800,90,bus
trans_bus_00316,C13,C04,전주,대전,21:00:00,22:30:00,고속,7800,90,bus
trans_bus_00318,C13,C05,전주,대구,6:30:00,9:20:00,우등,19500,170,bus
trans_bus_00319,C13,C05,전주,대구,8:40:00,11:30:00,우등,19500,170,bus
trans_bus_00320,C13,C05,전주,대구,10:50:00,13:40:00,우등,19500,170,bus
trans_bus_00321,C13,C05,전주,대구,13:00:00,15:50:00,우등,19500,170,bus
trans_bus_00322,C13,C05,전주,대구,15:20:00,18:10:00,우등,19500,170,bus
trans_bus_00323,C13,C05,전주,대구,17:20:00,20:10:00,우등,19500,170,bus
trans_bus_00324,C13,C05,전주,대구,19:30:00,22:20:00,우등,19500,170,bus
trans_bus_00325,C13,C07,전주,울산,7:50:00,11:50:00,우등,29000,240,bus
trans_bus_00326,C13,C07,전주,울산,13:10:00,17:10:00,우등,29000,240,bus
trans_bus_00327,C13,C07,전주,울산,16:50:00,20:50:00,우등,29000,240,bus
trans_bus_00328,C13,C07,전주,울산,18:40:00,22:40:00,우등,29000,240,bus
trans_bus_00329,C13,C10,전주,부산,7:00:00,10:00:00,우등,26200,180,bus
trans_bus_00330,C13,C10,전주,부산,8:30:00,11:30:00,프리미엄,34000,180,bus
trans_bus_00331,C13,C10,전주,부산,10:00:00,13:00:00,우등,26200,180,bus
trans_bus_00332,C13,C10,전주,부산,11:30:00,14:30:00,우등,26200,180,bus
trans_bus_00333,C13,C10,전주,부산,13:20:00,16:20:00,우등,26200,180,bus
trans_bus_00334,C13,C10,전주,부산,14:30:00,17:30:00,우등,26200,180,bus
trans_bus_00335,C13,C10,전주,부산,16:00:00,19:00:00,프리미엄,34000,180,bus
trans_bus_00336,C13,C10,전주,부산,17:30:00,20:30:00,우등,26200,180,bus
trans_bus_00337,C13,C10,전주,부산,19:00:00,22:00:00,우등,26200,180,bus
trans_bus_00338,C13,C10,전주,부산,22:20:00,1:20:00,심야우등,28800,180,bus
trans_bus_00339,C13,C16,전주,순천,9:42:00,11:20:00,일반,16800,98,bus
trans_bus_00340,C12,C01,논산,서울,6:45:00,8:55:00,우등,15600,130,bus
trans_bus_00341,C12,C01,논산,서울,8:05:00,10:15:00,프리미엄,19200,130,bus
trans_bus_00342,C12,C01,논산,서울,9:25:00,11:35:00,우등,15600,130,bus
trans_bus_00343,C12,C01,논산,서울,10:45:00,12:55:00,우등,15600,130,bus
trans_bus_00344,C12,C01,논산,서울,12:05:00,14:15:00,프리미엄,19200,130,bus
trans_bus_00345,C12,C01,논산,서울,13:25:00,15:35:00,우등,15600,130,bus
trans_bus_00346,C12,C01,논산,서울,14:45:00,16:55:00,고속,10700,130,bus
trans_bus_00347,C12,C01,논산,서울,17:25:00,19:35:00,프리미엄,19200,130,bus
trans_bus_00348,C12,C01,논산,서울,18:45:00,20:55:00,우등,15600,130,bus
trans_bus_00349,C12,C01,논산,서울,20:05:00,22:15:00,우등,15600,130,bus
trans_bus_00350,C12,C04,논산,대전,7:30:00,8:57:00,일반,5000,87,bus
trans_bus_00351,C12,C04,논산,대전,9:00:00,10:27:00,일반,5000,87,bus
trans_bus_00352,C12,C04,논산,대전,9:50:00,11:17:00,일반,5000,87,bus
trans_bus_00353,C12,C04,논산,대전,13:30:00,15:08:00,일반,5000,98,bus
trans_bus_00354,C12,C04,논산,대전,15:50:00,17:17:00,일반,5000,87,bus
trans_bus_00355,C12,C04,논산,대전,19:10:00,20:37:00,일반,5000,87,bus
trans_bus_00356,C12,C03,논산,천안,7:40:00,9:40:00,일반,10800,120,bus
trans_bus_00357,C12,C03,논산,천안,8:35:00,10:35:00,일반,10800,120,bus
trans_bus_00358,C12,C03,논산,천안,10:05:00,12:05:00,일반,10800,120,bus
trans_bus_00359,C12,C03,논산,천안,10:50:00,12:50:00,일반,10800,120,bus
trans_bus_00360,C12,C03,논산,천안,14:10:00,16:10:00,일반,10800,120,bus
trans_bus_00361,C12,C03,논산,천안,15:05:00,17:05:00,일반,10800,120,bus
trans_bus_00362,C12,C03,논산,천안,17:10:00,19:10:00,일반,10800,120,bus
trans_bus_00363,C12,C11,논산,공주,6:40:00,7:20:00,일반,4700,40,bus
trans_bus_00364,C12,C11,논산,공주,7:40:00,8:20:00,일반,4700,40,bus
trans_bus_00365,C12,C11,논산,공주,10:05:00,10:45:00,일반,4700,40,bus
trans_bus_00366,C12,C11,논산,공주,10:30:00,11:10:00,일반,4700,40,bus
trans_bus_00367,C12,C11,논산,공주,10:50:00,11:30:00,일반,4700,40,bus
trans_bus_00368,C12,C11,논산,공주,12:00:00,12:40:00,일반,4700,40,bus
trans_bus_00369,C12,C11,논산,공주,12:15:00,12:55:00,일반,4700,40,bus
trans_bus_00370,C12,C11,논산,공주,14:10:00,14:50:00,일반,4700,40,bus
trans_bus_00371,C12,C11,논산,공주,14:50:00,15:30:00,일반,4700,40,bus
trans_bus_00372,C12,C11,논산,공주,15:05:00,15:45:00,일반,4700,40,bus
trans_bus_00373,C12,C11,논산,공주,16:20:00,17:00:00,일반,4700,40,bus
trans_bus_00374,C12,C11,논산,공주,17:10:00,17:50:00,일반,4700,40,bus
trans_bus_00375,C12,C11,논산,공주,17:50:00,18:30:00,일반,4700,40,bus
trans_bus_00376,C12,C11,논산,공주,18:45:00,19:25:00,일반,4700,40,bus
trans_bus_00377,C12,C11,논산,공주,20:10:00,20:50:00,일반,4700,40,bus
trans_bus_00378,C11,C01,공주,서울,6:00:00,7:30:00,우등,12600,90,bus
trans_bus_00379,C11,C01,공주,서울,6:40:00,8:10:00,프리미엄,14300,90,bus
trans_bus_00380,C11,C01,공주,서울,7:20:00,8:50:00,고속,8600,90,bus
trans_bus_00381,C11,C01,공주,서울,8:00:00,9:30:00,프리미엄,14300,90,bus
trans_bus_00382,C11,C01,공주,서울,8:30:00,10:00:00,우등,12600,90,bus
trans_bus_00383,C11,C01,공주,서울,9:00:00,10:30:00,우등,12600,90,bus
trans_bus_00384,C11,C01,공주,서울,9:30:00,11:00:00,프리미엄,14300,90,bus
trans_bus_00385,C11,C01,공주,서울,10:00:00,11:30:00,우등,12600,90,bus
trans_bus_00386,C11,C01,공주,서울,10:30:00,12:00:00,우등,12600,90,bus
trans_bus_00387,C11,C01,공주,서울,11:30:00,13:00:00,프리미엄,14300,90,bus
trans_bus_00388,C11,C01,공주,서울,12:30:00,14:00:00,프리미엄,14300,90,bus
trans_bus_00389,C11,C01,공주,서울,13:00:00,14:30:00,우등,12600,90,bus
trans_bus_00390,C11,C01,공주,서울,14:00:00,15:30:00,우등,12600,90,bus
trans_bus_00391,C11,C01,공주,서울,14:30:00,16:00:00,프리미엄,14300,90,bus
trans_bus_00392,C11,C01,공주,서울,15:30:00,17:00:00,프리미엄,14300,90,bus
trans_bus_00393,C11,C01,공주,서울,16:30:00,18:00:00,고속,8600,90,bus
trans_bus_00394,C11,C01,공주,서울,17:30:00,19:00:00,프리미엄,14300,90,bus
trans_bus_00395,C11,C01,공주,서울,18:00:00,19:30:00,우등,12600,90,bus
trans_bus_00396,C11,C01,공주,서울,18:30:00,20:00:00,프리미엄,14300,90,bus
trans_bus_00397,C11,C01,공주,서울,20:00:00,21:30:00,우등,12600,90,bus
trans_bus_00398,C11,C01,공주,서울,20:30:00,22:00:00,우등,12600,90,bus
trans_bus_00399,C11,C04,공주,대전,7:00:00,8:05:00,일반,4900,65,bus
trans_bus_00400,C11,C04,공주,대전,8:19:00,9:24:00,일반,4900,65,bus
trans_bus_00401,C11,C04,공주,대전,9:39:00,10:44:00,일반,4900,65,bus
trans_bus_00402,C11,C04,공주,대전,10:31:00,11:31:00,일반,4900,60,bus
trans_bus_00403,C11,C04,공주,대전,10:59:00,12:04:00,일반,4900,65,bus
trans_bus_00404,C11,C04,공주,대전,11:03:00,12:03:00,일반,4900,60,bus
trans_bus_00405,C11,C04,공주,대전,11:43:00,12:48:00,일반,4900,65,bus
trans_bus_00406,C11,C04,공주,대전,12:20:00,13:25:00,일반,4900,65,bus
trans_bus_00407,C11,C04,공주,대전,12:59:00,14:04:00,일반,4900,65,bus
trans_bus_00408,C11,C04,공주,대전,13:43:00,14:48:00,일반,4900,65,bus
trans_bus_00409,C11,C04,공주,대전,14:23:00,15:28:00,일반,4900,65,bus
trans_bus_00410,C11,C04,공주,대전,15:03:00,16:08:00,일반,4900,65,bus
trans_bus_00411,C11,C04,공주,대전,15:47:00,16:52:00,일반,4900,65,bus
trans_bus_00412,C11,C04,공주,대전,16:20:00,17:25:00,일반,4900,65,bus
trans_bus_00413,C11,C04,공주,대전,17:03:00,18:08:00,일반,4900,65,bus
trans_bus_00414,C11,C04,공주,대전,17:47:00,18:52:00,일반,4900,65,bus
trans_bus_00415,C11,C04,공주,대전,18:59:00,19:59:00,일반,4900,60,bus
trans_bus_00416,C11,C04,공주,대전,19:03:00,20:08:00,일반,4900,65,bus
trans_bus_00417,C11,C04,공주,대전,20:50:00,21:50:00,일반,4900,60,bus
trans_bus_00418,C11,C03,공주,천안,7:20:00,8:16:00,일반,6100,56,bus
trans_bus_00419,C11,C03,공주,천안,8:35:00,9:31:00,일반,6100,56,bus
trans_bus_00420,C11,C03,공주,천안,9:10:00,10:06:00,일반,6100,56,bus
trans_bus_00421,C11,C03,공주,천안,9:30:00,10:26:00,일반,6100,56,bus
trans_bus_00422,C11,C03,공주,천안,11:02:00,11:58:00,일반,6100,56,bus
trans_bus_00423,C11,C03,공주,천안,11:45:00,12:30:00,일반,6100,45,bus
trans_bus_00424,C11,C03,공주,천안,12:33:00,13:29:00,일반,6100,56,bus
trans_bus_00425,C11,C03,공주,천안,13:50:00,14:46:00,일반,6100,56,bus
trans_bus_00426,C11,C03,공주,천안,15:06:00,15:51:00,일반,6100,45,bus
trans_bus_00427,C11,C03,공주,천안,15:24:00,16:20:00,일반,6100,56,bus
trans_bus_00428,C11,C03,공주,천안,16:00:00,16:56:00,일반,6100,56,bus
trans_bus_00429,C11,C03,공주,천안,16:25:00,17:38:00,일반,6100,73,bus
trans_bus_00430,C11,C03,공주,천안,18:25:00,19:10:00,일반,6100,45,bus
trans_bus_00431,C11,C03,공주,천안,19:00:00,19:56:00,일반,6100,56,bus
trans_bus_00432,C11,C03,공주,천안,19:35:00,20:31:00,일반,6100,56,bus
trans_bus_00433,C11,C03,공주,천안,21:00:00,21:56:00,일반,6100,56,bus
trans_bus_00434,C11,C12,공주,논산,6:45:00,7:54:00,일반,4700,69,bus
trans_bus_00435,C11,C12,공주,논산,8:10:00,9:19:00,일반,4700,69,bus
trans_bus_00436,C11,C12,공주,논산,9:10:00,10:19:00,일반,4700,69,bus
trans_bus_00437,C11,C12,공주,논산,12:05:00,13:14:00,일반,4700,69,bus
trans_bus_00438,C11,C12,공주,논산,13:05:00,14:14:00,일반,4700,69,bus
trans_bus_00439,C11,C12,공주,논산,19:07:00,20:16:00,일반,4700,69,bus
trans_bus_00440,C11,C12,공주,논산,21:15:00,22:24:00,일반,4700,69,bus
trans_bus_00441,C11,C02,공주,수원,7:00:00,8:08:00,일반,10700,68,bus
trans_bus_00442,C11,C02,공주,수원,8:35:00,9:49:00,일반,10700,74,bus
trans_bus_00443,C11,C02,공주,수원,10:35:00,11:48:00,일반,10700,73,bus
trans_bus_00444,C11,C02,공주,수원,11:30:00,12:43:00,일반,10700,73,bus
trans_bus_00445,C11,C02,공주,수원,14:30:00,15:43:00,일반,10700,73,bus
trans_bus_00446,C11,C02,공주,수원,17:30:00,18:44:00,일반,10700,74,bus
trans_bus_00447,C11,C02,공주,수원,18:20:00,19:33:00,일반,10700,73,bus
trans_bus_00448,C03,C01,천안,서울,5:50:00,6:50:00,일반,6200,60,bus
trans_bus_00449,C03,C01,천안,서울,6:10:00,7:10:00,일반,6200,60,bus
trans_bus_00450,C03,C01,천안,서울,6:30:00,7:30:00,우등,8000,60,bus
trans_bus_00451,C03,C01,천안,서울,6:45:00,7:45:00,일반,6200,60,bus
trans_bus_00452,C03,C01,천안,서울,7:00:00,8:00:00,우등,8000,60,bus
trans_bus_00453,C03,C01,천안,서울,7:05:00,8:05:00,우등,8000,60,bus
trans_bus_00454,C03,C01,천안,서울,7:10:00,8:10:00,일반,6200,60,bus
trans_bus_00455,C03,C01,천안,서울,7:20:00,8:20:00,일반,6200,60,bus
trans_bus_00456,C03,C01,천안,서울,7:35:00,8:35:00,우등,8000,60,bus
trans_bus_00457,C03,C01,천안,서울,7:40:00,8:40:00,일반,6200,60,bus
trans_bus_00458,C03,C01,천안,서울,7:50:00,8:50:00,일반,6200,60,bus
trans_bus_00459,C03,C01,천안,서울,8:00:00,9:00:00,우등,8000,60,bus
trans_bus_00460,C03,C01,천안,서울,8:15:00,9:15:00,일반,6200,60,bus
trans_bus_00461,C03,C01,천안,서울,8:30:00,9:30:00,일반,6200,60,bus
trans_bus_00462,C03,C01,천안,서울,8:40:00,9:40:00,우등,8000,60,bus
trans_bus_00463,C03,C01,천안,서울,8:55:00,9:55:00,일반,6200,60,bus
trans_bus_00464,C03,C01,천안,서울,9:10:00,10:10:00,일반,6200,60,bus
trans_bus_00465,C03,C01,천안,서울,9:20:00,10:20:00,우등,8000,60,bus
trans_bus_00466,C03,C01,천안,서울,9:25:00,10:25:00,우등,8000,60,bus
trans_bus_00467,C03,C01,천안,서울,9:35:00,10:35:00,일반,6200,60,bus
trans_bus_00468,C03,C01,천안,서울,9:50:00,10:50:00,일반,6200,60,bus
trans_bus_00469,C03,C01,천안,서울,10:00:00,11:00:00,우등,8000,60,bus
trans_bus_00470,C03,C01,천안,서울,10:15:00,11:15:00,일반,6200,60,bus
trans_bus_00471,C03,C01,천안,서울,10:30:00,11:30:00,우등,8000,60,bus
trans_bus_00472,C03,C01,천안,서울,10:45:00,11:45:00,일반,6200,60,bus
trans_bus_00473,C03,C01,천안,서울,11:00:00,12:00:00,우등,8000,60,bus
trans_bus_00474,C03,C01,천안,서울,11:10:00,12:10:00,일반,6200,60,bus
trans_bus_00475,C03,C01,천안,서울,11:15:00,12:15:00,일반,6200,60,bus
trans_bus_00476,C03,C01,천안,서울,11:30:00,12:30:00,일반,6200,60,bus
trans_bus_00477,C03,C01,천안,서울,11:45:00,12:45:00,우등,8000,60,bus
trans_bus_00478,C03,C01,천안,서울,12:00:00,13:00:00,일반,6200,60,bus
trans_bus_00479,C03,C01,천안,서울,12:15:00,13:15:00,일반,6200,60,bus
trans_bus_00480,C03,C01,천안,서울,12:30:00,13:30:00,우등,8000,60,bus
trans_bus_00481,C03,C01,천안,서울,12:35:00,13:35:00,일반,6200,60,bus
trans_bus_00482,C03,C01,천안,서울,12:45:00,13:45:00,일반,6200,60,bus
trans_bus_00483,C03,C01,천안,서울,13:00:00,14:00:00,우등,8000,60,bus
trans_bus_00484,C03,C01,천안,서울,13:15:00,14:15:00,일반,6200,60,bus
trans_bus_00485,C03,C01,천안,서울,13:30:00,14:30:00,일반,6200,60,bus
trans_bus_00486,C03,C01,천안,서울,13:45:00,14:45:00,우등,8000,60,bus
trans_bus_00487,C03,C01,천안,서울,14:00:00,15:00:00,일반,6200,60,bus
trans_bus_00488,C03,C01,천안,서울,14:15:00,15:15:00,우등,8000,60,bus
trans_bus_00489,C03,C01,천안,서울,14:30:00,15:30:00,일반,6200,60,bus
trans_bus_00490,C03,C01,천안,서울,14:45:00,15:45:00,일반,6200,60,bus
trans_bus_00491,C03,C01,천안,서울,15:00:00,16:00:00,우등,8000,60,bus
trans_bus_00492,C03,C01,천안,서울,15:15:00,16:15:00,일반,6200,60,bus
trans_bus_00493,C03,C01,천안,서울,15:30:00,16:30:00,우등,8000,60,bus
trans_bus_00494,C03,C01,천안,서울,15:45:00,16:45:00,일반,6200,60,bus
trans_bus_00495,C03,C01,천안,서울,15:55:00,16:55:00,일반,6200,60,bus
trans_bus_00496,C03,C01,천안,서울,16:05:00,17:05:00,우등,8000,60,bus
trans_bus_00497,C03,C01,천안,서울,16:15:00,17:15:00,일반,6200,60,bus
trans_bus_00498,C03,C01,천안,서울,16:25:00,17:25:00,일반,6200,60,bus
trans_bus_00499,C03,C01,천안,서울,16:35:00,17:35:00,우등,8000,60,bus
trans_bus_00500,C03,C01,천안,서울,16:40:00,17:40:00,일반,6200,60,bus
trans_bus_00501,C03,C01,천안,서울,16:45:00,17:45:00,일반,6200,60,bus
trans_bus_00502,C03,C01,천안,서울,16:55:00,17:55:00,일반,6200,60,bus
trans_bus_00503,C03,C01,천안,서울,17:05:00,18:05:00,일반,6200,60,bus
trans_bus_00504,C03,C01,천안,서울,17:20:00,18:20:00,일반,6200,60,bus
trans_bus_00505,C03,C01,천안,서울,17:35:00,18:35:00,우등,8000,60,bus
trans_bus_00506,C03,C01,천안,서울,17:45:00,18:45:00,일반,6200,60,bus
trans_bus_00507,C03,C01,천안,서울,18:00:00,19:00:00,일반,6200,60,bus
trans_bus_00508,C03,C01,천안,서울,18:15:00,19:15:00,우등,8000,60,bus
trans_bus_00509,C03,C01,천안,서울,18:30:00,19:30:00,일반,6200,60,bus
trans_bus_00510,C03,C01,천안,서울,18:40:00,19:40:00,우등,8000,60,bus
trans_bus_00511,C03,C01,천안,서울,18:50:00,19:50:00,일반,6200,60,bus
trans_bus_00512,C03,C01,천안,서울,19:05:00,20:05:00,우등,8000,60,bus
trans_bus_00513,C03,C01,천안,서울,19:25:00,20:25:00,일반,6200,60,bus
trans_bus_00514,C03,C01,천안,서울,19:45:00,20:45:00,일반,6200,60,bus
trans_bus_00515,C03,C01,천안,서울,19:55:00,20:55:00,일반,6200,60,bus
trans_bus_00516,C03,C01,천안,서울,20:05:00,21:05:00,우등,8000,60,bus
trans_bus_00517,C03,C01,천안,서울,20:15:00,21:15:00,일반,6200,60,bus
trans_bus_00518,C03,C01,천안,서울,20:25:00,21:25:00,일반,6200,60,bus
trans_bus_00519,C03,C01,천안,서울,20:35:00,21:35:00,우등,8000,60,bus
trans_bus_00520,C03,C01,천안,서울,20:40:00,21:40:00,일반,6200,60,bus
trans_bus_00521,C03,C01,천안,서울,20:50:00,21:50:00,일반,6200,60,bus
trans_bus_00522,C03,C01,천안,서울,21:05:00,22:05:00,우등,8000,60,bus
trans_bus_00523,C03,C01,천안,서울,21:20:00,22:20:00,일반,6200,60,bus
trans_bus_00524,C03,C01,천안,서울,21:40:00,22:40:00,일반,6200,60,bus
trans_bus_00525,C03,C01,천안,서울,22:00:00,23:00:00,일반,6800,60,bus
trans_bus_00526,C03,C01,천안,서울,22:20:00,23:20:00,일반,6800,60,bus
trans_bus_00527,C03,C01,천안,서울,22:25:00,23:25:00,일반,6800,60,bus
trans_bus_00528,C03,C01,천안,서울,22:40:00,23:40:00,우등,8800,60,bus
trans_bus_00529,C03,C04,천안,대전,6:30:00,7:25:00,일반,5400,55,bus
trans_bus_00530,C03,C04,천안,대전,7:10:00,8:05:00,일반,5400,55,bus
trans_bus_00531,C03,C04,천안,대전,8:10:00,9:05:00,일반,5400,55,bus
trans_bus_00532,C03,C04,천안,대전,9:05:00,10:00:00,일반,5400,55,bus
trans_bus_00533,C03,C04,천안,대전,9:55:00,10:50:00,일반,5400,55,bus
trans_bus_00534,C03,C04,천안,대전,10:45:00,11:40:00,일반,5400,55,bus
trans_bus_00535,C03,C04,천안,대전,11:45:00,12:40:00,일반,5400,55,bus
trans_bus_00536,C03,C04,천안,대전,12:35:00,13:30:00,일반,5400,55,bus
trans_bus_00537,C03,C04,천안,대전,13:25:00,14:20:00,일반,5400,55,bus
trans_bus_00538,C03,C04,천안,대전,14:15:00,15:10:00,일반,5400,55,bus
trans_bus_00539,C03,C04,천안,대전,15:05:00,16:00:00,일반,5400,55,bus
trans_bus_00540,C03,C04,천안,대전,15:55:00,16:50:00,일반,5400,55,bus
trans_bus_00541,C03,C04,천안,대전,16:45:00,17:40:00,일반,5400,55,bus
trans_bus_00542,C03,C04,천안,대전,17:35:00,18:30:00,일반,5400,55,bus
trans_bus_00543,C03,C04,천안,대전,18:40:00,19:35:00,일반,5400,55,bus
trans_bus_00544,C03,C04,천안,대전,19:50:00,20:45:00,일반,5400,55,bus
trans_bus_00545,C03,C04,천안,대전,21:05:00,22:00:00,일반,5400,55,bus
trans_bus_00546,C03,C04,천안,대전,22:00:00,22:55:00,일반,5900,55,bus
trans_bus_00547,C03,C06,천안,경주,14:40:00,17:24:00,우등,27700,164,bus
trans_bus_00548,C03,C10,천안,부산,8:00:00,11:50:00,일반,30800,230,bus
trans_bus_00549,C03,C10,천안,부산,13:00:00,16:50:00,일반,30800,230,bus
trans_bus_00550,C03,C10,천안,부산,18:00:00,21:50:00,일반,30800,230,bus
trans_bus_00551,C03,C23,천안,포항,14:40:00,17:30:00,우등,31500,170,bus
trans_bus_00552,C03,C11,천안,공주,19:49:00,20:25:00,일반,6100,36,bus
trans_bus_00553,C03,C12,천안,논산,19:49:00,20:44:00,일반,10800,55,bus
trans_bus_00554,C03,C13,천안,전주,11:15:00,12:40:00,일반,9900,85,bus
trans_bus_00555,C03,C13,천안,전주,12:05:00,13:30:00,일반,9900,85,bus
trans_bus_00556,C03,C13,천안,전주,17:55:00,19:23:00,일반,9900,88,bus
trans_bus_00557,C03,C13,천안,전주,18:45:00,20:13:00,일반,9900,88,bus
trans_bus_00558,C03,C19,천안,원주,7:30:00,9:12:00,일반,11100,102,bus
trans_bus_00559,C03,C19,천안,원주,9:00:00,10:42:00,일반,11100,102,bus
trans_bus_00560,C03,C19,천안,원주,14:05:00,15:44:00,일반,11100,99,bus
trans_bus_00561,C03,C19,천안,원주,16:30:00,18:09:00,일반,11100,99,bus
trans_bus_00562,C03,C19,천안,원주,17:40:00,19:20:00,일반,11100,100,bus
trans_bus_00563,C03,C22,천안,강릉,10:10:00,13:10:00,우등,24000,180,bus
trans_bus_00564,C03,C22,천안,강릉,14:30:00,17:30:00,우등,24000,180,bus
trans_bus_00565,C03,C22,천안,강릉,18:20:00,21:20:00,우등,24000,180,bus
trans_bus_00566,C01,C04,서울,대전,6:40:00,8:40:00,우등,15100,120,bus
trans_bus_00567,C01,C04,서울,대전,7:00:00,9:00:00,프리미엄,19600,120,bus
trans_bus_00568,C01,C04,서울,대전,7:20:00,9:20:00,고속,10300,120,bus
trans_bus_00569,C01,C04,서울,대전,7:40:00,9:40:00,우등,15100,120,bus
trans_bus_00570,C01,C04,서울,대전,8:00:00,10:00:00,프리미엄,19600,120,bus
trans_bus_00571,C01,C04,서울,대전,8:20:00,10:20:00,고속,10300,120,bus
trans_bus_00572,C01,C04,서울,대전,8:40:00,10:40:00,우등,15100,120,bus
trans_bus_00573,C01,C04,서울,대전,9:00:00,11:00:00,프리미엄,19600,120,bus
trans_bus_00574,C01,C04,서울,대전,9:40:00,11:40:00,우등,15100,120,bus
trans_bus_00575,C01,C04,서울,대전,9:55:00,11:55:00,우등,15100,120,bus
trans_bus_00576,C01,C04,서울,대전,10:10:00,12:10:00,고속,10300,120,bus
trans_bus_00577,C01,C04,서울,대전,10:40:00,12:40:00,프리미엄,19600,120,bus
trans_bus_00578,C01,C04,서울,대전,10:55:00,12:55:00,우등,15100,120,bus
trans_bus_00579,C01,C04,서울,대전,11:40:00,13:40:00,우등,15100,120,bus
trans_bus_00580,C01,C04,서울,대전,11:55:00,13:55:00,프리미엄,19600,120,bus
trans_bus_00581,C01,C04,서울,대전,12:10:00,14:10:00,우등,15100,120,bus
trans_bus_00582,C01,C04,서울,대전,12:40:00,14:40:00,우등,15100,120,bus
trans_bus_00583,C01,C04,서울,대전,12:55:00,14:55:00,프리미엄,19600,120,bus
trans_bus_00584,C01,C04,서울,대전,13:40:00,15:40:00,우등,15100,120,bus
