accomodation_id,city_id,city_name,accom_nm,address,rate,longitude,latitude
AC1443,C10,부산,솔라리아니시테츠호텔부산점,부산 부산진구 서면로 20-0,4.57,129.0581726,35.15233445
AC1444,C10,부산,아난티펜트하우스해운대,부산 기장군 기장해안로 268-31,4.56,129.2288963,35.2001641
AC1445,C10,부산,이비스앰배서더부산시티센터,부산 부산진구 중앙대로 777-0,4.55,129.0618755,35.16183757
AC1446,C10,부산,토요코인부산해운대2호점,부산 해운대구 해운대해변로237번길 5-0,4.54,129.1573545,35.15950695
AC1447,C10,부산,켄트호텔,부산 수영구 광안해변로 229-0,4.53,129.119084,35.15432729
AC1448,C10,부산,오름레지던스호텔,부산 동구 중앙대로180번길 16-8,4.52,129.0402156,35.1124026
AC1449,C10,부산,부산비즈니스호텔,부산 부산진구 부전로 67-0,4.51,129.0544041,35.1561479
AC1450,C10,부산,호텔더마크해운대,부산 해운대구 해운대해변로298번길 29-0,4.5,129.1668836,35.16096716
AC1451,C10,부산,동부산온천호텔,부산 기장군 장안로 38-0,4.49,129.2531728,35.34334028
AC1452,C10,부산,썬클라우드호텔,부산 해운대구 해운대해변로 287-0,4.48,129.162247,35.16044393
AC1453,C10,부산,마리안느호텔,부산 해운대구 해운대해변로 310-0,4.47,129.1646661,35.16144586
AC1454,C10,부산,화명오토캠핑장,부산 북구 강변대로 1629-0,4.47,129.0006771,35.22236871
AC1455,C10,부산,이비스앰배서더부산해운대,부산 해운대구 해운대해변로237번길 12-0,4.46,129.1579687,35.15991874
AC1456,C10,부산,토요코인호텔부산역2호점,부산 중구 중앙대로 125-0,4.45,129.036603,35.10905351
AC1457,C10,부산,하운드호텔기장일광점,부산 기장군 해송3로 2-0,4.44,129.2305381,35.26552704
AC1458,C10,부산,티티호텔,부산 부산진구 새싹로 35-0,4.43,129.0564452,35.16067332
AC1459,C10,부산,지앤비호텔,부산 중구 흑교로 19-0,4.42,129.0248163,35.1012449
AC1460,C10,부산,신신호텔,부산 부산진구 중앙대로743번길 24-0,4.41,129.0589835,35.15980166
AC1461,C10,부산,부산관광호텔,부산 중구 광복로97번길 23-0,4.4,129.0346289,35.1002923
AC1462,C10,부산,선셋호텔,부산 해운대구 구남로 46-0,4.39,129.1614006,35.16012562
AC1463,C10,부산,베이몬드호텔,부산 해운대구 해운대해변로209번가길 27-0,4.38,129.1567516,35.15956149
AC1464,C10,부산,베스트루이스해밀턴호텔해운대점,부산 해운대구 해운대해변로209번가길 8-0,4.38,129.1545883,35.15964244
AC1465,C10,부산,브라운도트호텔서면범천점,부산 부산진구 황령대로7번길 20-11,4.37,129.0605853,35.14847303
AC1466,C10,부산,베이하운드호텔,부산 영도구 태종로65번길 11-0,4.36,129.0384429,35.09314462
AC1467,C10,부산,더반호텔,부산 해운대구 해운대해변로197번길 10-18,4.35,129.1538904,35.15923547
AC1468,C10,부산,씨클라우드호텔레지던스,부산 해운대구 해운대해변로 287-0,4.34,129.162247,35.16044393
AC1469,C10,부산,덴바스타시그니처호텔,부산 동래구 여고북로23번길 55-0,4.33,129.0680018,35.20343425
AC1470,C10,부산,브라운도트호텔송정점,부산 해운대구 송정광어골로 30-0,4.32,129.1973114,35.17875846
AC1471,C10,부산,부산관광공사 아르피나,부산 해운대구 해운대해변로 35-0,4.31,129.1382347,35.16463584
AC1472,C10,부산,리버사이드,부산 기장군 일광로 582-44,4.3,129.259635,35.29292929
AC1473,C10,부산,라온호텔,부산 해운대구 송정광어골로 39-0,4.29,129.197353,35.17765561
AC1474,C10,부산,명지오이아호텔,부산 강서구 명지국제6로1번길 24-0,4.28,128.9001003,35.09393103
AC1475,C10,부산,씨엘오션호텔,부산 강서구 명지국제6로34번길 22-0,4.28,128.9020714,35.09073411
AC1476,C10,부산,하단레이어스호텔,부산 사하구 낙동남로 1395-0,4.27,128.9643654,35.10669473
AC1477,C10,부산,유토피아호텔,부산 수영구 무학로9번길 133-0,4.26,129.1170394,35.16739909
AC1478,C10,부산,그랜드베른호텔,부산 영도구 해양로 38-0,4.25,129.0594708,35.09786498
AC1479,C10,부산,브라운도트호텔정관점,부산 기장군 산단1로 98-31,4.24,129.1817517,35.31611203
AC1480,C10,부산,토요코인호텔부산서면점,부산 부산진구 서전로 39-0,4.23,129.0640534,35.15796693
AC1481,C10,부산,하운드호텔,부산 중구 보수대로 24-0,4.22,129.0253278,35.09910588
AC1482,C10,부산,올라호텔,부산 해운대구 송정광어골로 49-0,4.21,129.1968053,35.17686463
AC1483,C10,부산,브라운도트호텔기장연화리점,부산 기장군 연화길 46-5,4.2,129.2257099,35.21789348
AC1484,C10,부산,광안하운드호텔,부산 수영구 남천바다로33번길 12-0,4.19,129.1145401,35.14888327
AC1485,C10,부산,넘버25호텔명지서부지청점,부산 강서구 명지국제2로28번길 7-0,4.18,128.9081885,35.09402639
AC1486,C10,부산,라비드아틀란호텔2,부산 해운대구 구남로 37-0,4.18,129.161492,35.16112993
AC1487,C10,부산,호텔휘겔리,부산 해운대구 달맞이길62번가길 37-0,4.17,129.171911,35.15848043
AC1488,C10,부산,리순덕호텔,부산 부산진구 황령대로7번길 26-0,4.16,129.0602229,35.14870953
AC1489,C10,부산,MS호텔,부산 해운대구 해운대해변로 271-0,4.14,129.1611269,35.1598252
AC1490,C10,부산,타워힐호텔,부산 중구 백산길 20-0,4.14,129.034348,35.10113475
AC1491,C10,부산,제이비디자인호텔,부산 해운대구 구남로12번길 31-0,4.13,129.1580481,35.16169077
AC1492,C10,부산,크로바관광호텔,부산 사하구 사하로 166-0,4.12,128.9940151,35.09640617
AC1493,C10,부산,하운드호텔연산점,부산 연제구 월드컵대로153번길 9-0,4.11,129.0793938,35.18609048
AC1494,C10,부산,호텔포레프리미어남포점,부산 중구 구덕로 54-1,4.1,129.0297038,35.09838274
AC1495,C10,부산,브라운도트호텔수영점,부산 수영구 망미번영로52번길 112-0,4.09,129.1141233,35.16859846
AC1496,C10,부산,브라운도트호텔구서역점,부산 금정구 중앙대로 1833-0,4.09,129.0918678,35.24797371
AC1497,C10,부산,르컬렉티브G7,부산 동구 충장대로 160-0,4.08,129.0451183,35.11608459
AC1498,C10,부산,브라운도트호텔남포충무점,부산 서구 구덕로119번길 71-0,4.07,129.0229014,35.09359641
AC1499,C10,부산,하운드호텔부산역,부산 동구 중앙대로236번길 9-0,4.06,129.0426754,35.11771438
AC1500,C10,부산,송정호텔,부산 해운대구 송정해변로 28-0,4.05,129.2030584,35.18108013
AC1501,C10,부산,브라운도트호텔명지점,부산 강서구 르노삼성대로 576-6,4.04,128.92803,35.09919409
AC1502,C10,부산,더펫텔,부산 해운대구 해운대해변로197번길 12-0,4.03,129.1531147,35.15920186
AC1503,C10,부산,하운드호텔서면범천점,부산 부산진구 황령대로7번길 10-0,4.02,129.0603976,35.14823471
AC1504,C10,부산,어반스테이더센트럴,부산 부산진구,4.01,129.0531654,35.16285545
AC1505,C10,부산,에이치에비뉴호텔광안리점,부산 수영구 민락수변로 29-0,4,129.1246562,35.15323533
AC1506,C10,부산,베스트루이스해밀턴호텔서부산점,부산 강서구 범방3로29번길 6-0,3.99,128.8788042,35.14684984
AC1507,C10,부산,호텔엔젤,부산 부산진구 중앙대로692번길 46-7,3.99,129.0618853,35.15408579
AC1508,C10,부산,아몬드호텔,부산 동구 중앙대로196번길 12-5,3.98,129.0406608,35.11377191
AC1509,C10,부산,브라운도트호텔신호점,부산 강서구 신호산단1로72번길 33-0,3.97,128.8707355,35.08332153
AC1510,C10,부산,브라운도트호텔미남역점,부산 동래구 미남로 100-0,3.96,129.0697651,35.20276402
AC1511,C10,부산,호텔109,부산 해운대구 해운대해변로197번길 10-9,3.95,129.1533082,35.15930863
AC1512,C10,부산,호텔1954,부산 사상구 낙동대로1048번길 38-0,3.94,128.9753807,35.15306991
AC1513,C10,부산,송정블루캐슬,부산 해운대구 송정중앙로36번길 70-0,3.93,129.2010914,35.18101822
AC1514,C10,부산,브라운도트호텔하단점,부산 사하구 낙동남로1423번길 47-0,3.92,128.9658337,35.10833595
AC1515,C10,부산,호텔프렌치코드,부산 금정구 중앙대로1805번길 16-0,3.91,129.0922909,35.24489881
AC1516,C10,부산,호텔여기어때해운대점,부산 해운대구 구남로18번길 41-0,3.9,129.1579451,35.16107559
AC1517,C10,부산,하운드호텔미남역점,부산 동래구 충렬대로86번길 25-0,3.89,129.0703725,35.20571834
AC1518,C10,부산,브라운도트호텔사직야구장점,부산 동래구 사직북로13번길 11-0,3.89,129.0601451,35.19667249
AC1519,C10,부산,미스터브릭호텔,부산 동래구 충렬대로92번길 24-0,3.88,129.0698944,35.20686576
AC1520,C10,부산,WOW모텔,부산 해운대구 해운대로608번길 60-0,3.86,129.1591745,35.16058941
AC1521,C10,부산,호텔아벤트리부산,부산 중구 광복로39번길 6-0,3.86,129.0295871,35.09972042
AC1522,C10,부산,리베로호텔,부산 해운대구 구남로29번길 21-0,3.85,129.1612475,35.16240274
AC1523,C10,부산,타이드어웨이풀빌라,부산 기장군 기장해안로 26-0,3.84,129.2085279,35.18217086
AC1524,C10,부산,덴바스타호텔 포레스트,부산 북구 만덕고개길 72-3,3.83,129.0473752,35.21067255
AC1525,C10,부산,바르도호텔,부산 북구 낙동대로 1746-8,3.81,128.9999573,35.20901848
AC1526,C10,부산,브라운도트호텔범일점,부산 동구 중앙대로 528-0,3.8,129.0569311,35.14027192
AC1527,C10,부산,AG405호텔,부산 수영구 민락수변로 141-0,3.8,129.1346235,35.15647406
AC1528,C10,부산,대성관호텔,부산 동래구 금강로124번길 19-0,3.79,129.081127,35.21958834
AC1529,C10,부산,두바이호텔,충남 당진시 북부산업로 652-0,3.78,126.7922585,36.93656736
AC1530,C10,부산,브라운도트호텔덕천점,부산 북구 금곡대로8번길 20-0,3.77,129.0062892,35.21086507
AC1531,C10,부산,베스트루이스해밀턴호텔기장점,부산 기장군 반송로 1545-0,3.76,129.2096761,35.2494389
AC1532,C10,부산,사우스반데코호텔,부산 부산진구 서면로 6-0,3.75,129.0582055,35.15104631
AC1533,C10,부산,아크블루호텔,부산 해운대구 해운대해변로209번가길 25-0,3.74,129.1565464,35.1595783
AC1534,C10,부산,노떼라미아호텔,부산 동구 대영로 265-0,3.73,129.0397087,35.11180888
AC1535,C10,부산,호텔여기어때정관점,부산 기장군 산단2로 31-32,3.72,129.1828336,35.31612647
AC1536,C10,부산,부산도시공사 아르피나,부산 해운대구 해운대해변로 35-0,3.71,129.1382347,35.16463584
AC1537,C10,부산,오션더포인트호텔광안점,부산 수영구 광안해변로278번길 42-0,3.7,129.124515,35.15397044
AC1538,C10,부산,브라운도트호텔송도해수욕장점,부산 서구 충무대로34번길 47-0,3.7,129.0171003,35.07671829
AC1539,C10,부산,넘버25호텔대청점,부산 중구 대청로 107-0,3.69,129.031695,35.10311939
AC1540,C10,부산,TRT호텔,부산 부산진구 부전로 33-1,3.68,129.0558452,35.15323675
AC1541,C10,부산,호텔오유,부산 강서구 명지국제6로 21-0,3.67,128.9017599,35.09218236
AC1542,C10,부산,라비드아틀란호텔,부산 해운대구 구남로 37-0,3.66,129.161492,35.16112993
AC1543,C10,부산,아르반시티호텔,부산 연제구 반송로 20-0,3.65,129.0833149,35.18695108
AC1544,C10,부산,호텔스미스,부산 남구 못골로12번길 20-0,3.64,129.0849343,35.13521418
AC1545,C10,부산,COMMA모텔,부산 부산진구 황령대로7번길 20-3,3.63,129.0601466,35.14857584
AC1546,C10,부산,에스원호텔,부산 해운대구 구남로12번길 45-0,3.62,129.1575528,35.16141024
AC1547,C10,부산,브라운도트호텔서면1호점,부산 부산진구 서전로9번길 30-0,3.61,129.0611729,35.15896581
AC1548,C10,부산,덴바스타감전점,부산 사상구 대동로 278-0,3.61,128.9864778,35.15209312
AC1549,C10,부산,호텔가인,부산 해운대구 송정중앙로 43-0,3.6,129.2051984,35.18192671
AC1550,C10,부산,망고호텔,부산 수영구 남천바다로33번길 90-0,3.59,129.1167461,35.15188802
AC1551,C10,부산,베스트루이스해밀턴호텔광안점,부산 수영구 광안해변로 276-0,3.58,129.1239997,35.15560353
AC1552,C10,부산,유나호텔,부산 부산진구 서면로 15-9,3.57,129.0573227,35.15198671
AC1553,C10,부산,투헤븐호텔,부산 서구 송도해변로 191-1,3.56,129.0223655,35.07829262
AC1554,C10,부산,소사이어티호텔,부산 해운대구 구남로12번길 37-0,3.55,129.157819,35.16154671
AC1555,C10,부산,UH Suite Landscape,부산 해운대구 해운대해변로 271-0,3.54,129.1611269,35.1598252
AC1556,C10,부산,브라운도트호텔연산토곡점,부산 연제구 과정로191번길 47-0,3.53,129.1065408,35.18566468
AC1557,C10,부산,JK모텔,부산 강서구 르노삼성대로 590-0,3.52,128.9284566,35.10020403
AC1558,C10,부산,여우비호텔송정점,부산 해운대구 송정강변로 11-0,3.51,129.205479,35.18243371
AC1559,C10,부산,호텔야자해운대점,부산 해운대구 해운대해변로197번길 10-14,3.51,129.1536549,35.15912422
AC1560,C10,부산,더포인트호텔서부지청점,부산 강서구 명지국제2로28번길 8-0,3.5,128.9081209,35.09340427
AC1561,C10,부산,호텔준,부산 해운대구 구남로12번길 19-0,3.49,129.1586949,35.16205961
AC1562,C10,부산,호텔인트로,부산 해운대구 해운대해변로197번길 10-10,3.48,129.1534683,35.15903499
AC1563,C10,부산,미포오션사이드호텔,부산 해운대구 달맞이길62번길 28-0,3.47,129.1705914,35.15886652
AC1564,C10,부산,브라운도트호텔양정점,부산 부산진구 동평로406번길 55-0,3.46,129.0691209,35.17136234
AC1565,C10,부산,폭시호텔,부산 해운대구 구남로18번길 35-0,3.45,129.1583219,35.16123325
AC1566,C10,부산,마린뷰호텔,부산 수영구 광안해변로278번길 42-0,3.44,129.124515,35.15397044
AC1567,C10,부산,굿프라임호텔,부산 강서구 과학산단2로 12-0,3.43,128.8309595,35.14997988
AC1568,C10,부산,게리쿠퍼호텔,부산 해운대구 구남로18번길 16-0,3.42,129.1590397,35.16202607
AC1569,C10,부산,라이온호텔,부산 부산진구 중앙대로691번가길 14-7,3.41,129.0561483,35.15515135
AC1570,C10,부산,이스턴엠버,부산 해운대구 송정해변로 8-8,3.4,129.2050791,35.18152445
AC1571,C10,부산,덴바스타호텔화명점,부산 북구 금곡대로303번길 91-0,3.4,129.008601,35.23583319
AC1572,C10,부산,정성호텔,부산 남구 수영로13번길 9-0,3.39,129.0694224,35.13764756
AC1573,C10,부산,호텔오월,부산 기장군 차성로 365-0,3.38,129.2136786,35.25010923
AC1574,C10,부산,시티호텔지앤지,부산 부산진구 부전로20번길 36-0,3.37,129.0568882,35.15357689
AC1575,C10,부산,오이아호텔,부산 사하구 다대동로 45-0,3.36,128.9727342,35.0574076
AC1576,C10,부산,하루호텔,부산 부산진구 황령대로7번길 20-7,3.35,129.060383,35.14856641
AC1577,C10,부산,오션투헤븐호텔,부산 수영구 광안해변로278번길 42-0,3.34,129.124515,35.15397044
AC1578,C10,부산,광장관광호텔,부산 동구 중앙대로214번길 7-0,3.33,129.0413437,35.11617293
AC1579,C10,부산,잉카호텔,부산 해운대구 구남로12번길 54-0,3.32,129.157023,35.16147987
AC1580,C10,부산,더무빙카라반,부산 기장군 해맞이로 290-0,3.32,129.2700916,35.32265967
AC1581,C10,부산,K2모텔,부산 기장군 산단1로 98-41,3.31,129.1821018,35.31608444
AC1582,C10,부산,호텔런더너,부산 해운대구 구남로12번길 49-0,3.3,129.1573244,35.1612603
AC1583,C10,부산,더클럽관광호텔,부산 부산진구 중앙대로691번길 46-0,3.29,129.056553,35.15478014
AC1584,C10,부산,G7모텔,부산 부산진구 황령대로17번길 21-0,3.28,129.060945,35.14901112
AC1585,C10,부산,디노호텔,부산 동구 초량로13번길 73-0,3.27,129.0388221,35.11582843
AC1586,C10,부산,클럽호텔,부산 해운대구 해운대로594번가길 8-0,3.26,129.1568997,35.16074358
AC1587,C10,부산,호텔1,부산 수영구 광안해변로 203-0,3.25,129.1173753,35.15249954
AC1588,C10,부산,브라운도트호텔기장일광점,부산 기장군 일역길 95-3,3.24,129.231563,35.26204848
AC1589,C10,부산,글랜스호텔,부산 영도구 봉래나루로 56-0,3.23,129.0388484,35.09344555
AC1590,C10,부산,스탠포드인부산,부산 중구 구덕로 53-0,3.22,129.0299392,35.09785396
AC1591,C10,부산,에이치에비뉴광안리해변점,부산 수영구 광안해변로278번길 42-0,3.22,129.124515,35.15397044
AC1592,C10,부산,아몬드호텔,부산 북구 구포만세길 53-0,3.21,128.9957676,35.20479429
AC1593,C10,부산,싼타페호텔,부산 해운대구 구남로18번길 19-0,3.2,129.1590374,35.16165791
AC1594,C10,부산,브라운도트호텔화명점,부산 북구 금곡대로303번길 89-0,3.19,129.0087762,35.23581271
AC1595,C10,부산,넘버25해운대점,부산 해운대구 구남로18번길 56-0,3.18,129.1571857,35.1609954
AC1596,C10,부산,브룩스호텔,부산 기장군 차성로 371-0,3.17,129.2135942,35.25069281
AC1597,C10,부산,엘리시아부티크호텔,부산 해운대구 구남로 49-0,3.16,129.1621748,35.16016019
AC1598,C10,부산,헤르몬호텔,부산 강서구 과학산단2로10번길 23-0,3.15,128.8322324,35.15009788
AC1599,C10,부산,한스빌모텔,부산 남구 유엔평화로4번길 12-0,3.14,129.0911572,35.13466391
AC1600,C10,부산,부산뷰호텔,부산 동구 중앙대로196번길 16-10,3.13,129.040564,35.1133508
AC1601,C10,부산,브룩스호텔,부산 해운대구 송정해변로 8-3,3.12,129.2047389,35.18113208
AC1602,C10,부산,이데아호텔,부산 해운대구 해운대로 147-0,3.12,129.121632,35.18427984
AC1603,C10,부산,호텔라움,부산 기장군 산단1로 98-17,3.11,129.1809765,35.31610692
